group,file,ref_svg_size,ref_tvg_size,cur_svg_size,svgo_size,tvgt_size,tvg_size,zstd_size,brotli_size,zstd_dict_size,status,fail_stage,fail_detail
material-design,weather-hail.svg,677,407,677,616,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M6 14a1 1 0 0 1 1 1 1 1 0 0 1-1 1 5 5 0 0 1-5-5 5 5 0 0 1 5-5c1-2.35 3.3-4 6-4 3.43 0 6.24 2.66 6.5 6.03L19 8a4 4 0 0 1 4 4 4 4 0 0 1-4 4h-1a1 1 0 0 1-1-1 1 1 0 0 1 1-1h1a2 2 0 0 0 2-2
material-design,weather-hurricane.svg,367,178,454,326,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M15 6.79c1.86 1.07 3 3.06 3 5.21C18 22 6 22 6 22c1.25-.94 2.38-2.05 3.34-3.29a.99.99 0 0 0-.34-1.5C7.14 16.14 6 14.15 6 12 6 2 18 2 18 2c-1.25.94-2.38 2.05-3.34 3.29a.99.99 0 0 0 .34 1
material-design,weather-sunset-up.svg,612,319,736,503,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M3 12h4a5 5 0 0 1 5-5 5 5 0 0 1 5 5h4a1 1 0 0 1 1 1 1 1 0 0 1-1 1H3a1 1 0 0 1-1-1 1 1 0 0 1 1-1m12 0̲a3 3 0 0 0-3-3 3 3 0 0 0-3 3zM12 2l2.39 …' Unhandled exception: System.InvalidOpera
material-design,web-plus.svg,1073,522,1098,873,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M16.5 12c0-.68-.06-1.34-.14-2h3.38c.16.64.26 1.31.26 2 0 .37-.03.73-.08 1.08.69.1 1.33.32 1.92.64.1-.56.16-1.13.16-1.72 0-5.5-4.5-10-10-10C6.47 2 2 6.5 2 12s4.5 10 10 10c.59 0 1.16-.06
material-design,webhook.svg,1454,574,1487,1142,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M10.46 19C9 21.07 6.15 21.59 4.09 20.15c-2.05-1.44-2.53-4.31-1.09-6.4a4.59 4.59 0 0 1 3.58-1.98l.05 1.43c-.91.07-1.79.54-2.36 1.36-1 1.44-.69 3.38.68 4.35 1.38.96 3.31.59 4.31-.84.31-.
material-design,weight-lifter.svg,340,212,359,289,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 5c-1.11 0-2 .89-2 2s.89 2 2 2 2-.89 2-2-.89-2-2-2m10-4̲v5h-2V4H4v2H2V1h2v2h16V1zm-7 10.26V23h-2…' Unhandled exception: System.InvalidOperationException: New MoveTo detected without
material-design,white-balance-incandescent.svg,366,169,407,298,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm17.24 18.15 1.8 1.8 1.41-1.42-1.79-1.79M20 12.5̲h3v-2h-3m-5-4.19V1.5H9v4.81C7.21 7.35 6 …' Unhandled exception: System.InvalidOperationException: New MoveTo detected without ClosePath
material-design,wifi-lock-open.svg,658,323,716,557,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 6C8.62 6 5.5 7.12 3 9L1.2 6.6C4.21 4.34 7.95 3 12 3s7.79 1.34 10.8 3.6L21 9c-2.5-1.88-5.62-3-9-3m4.31 3.81̲A11.96 11.96 0 0 0 4.8 11.4l1.8 2.4a8.94…' Unhandled exception: System.In
material-design,wifi-remove.svg,634,297,633,538,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 12c-2.03 0-3.9.67-5.4 1.8l-1.8-2.4C6.81 9.89 9.3 9 12 9s5.19.89 7.2 2.4l-1.28 1.7c-.37.07-.74.17-1.08.31C15.44 12.5 13.78 12 12 12m9-3̲ 1.8-2.4C19.79 4.34 16.05 3 12 3S4.21 4.…' Un
material-design,wifi-settings.svg,438,244,439,374,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm12 20-3.6-4.8c1-.75 2.25-1.2 3.6-1.2s2.6.45 3.6 1.2zm-7.2-9.6 1.8 2.4C8.1 11.67 9.97 11 12 11s3.9.67 5.4 1.8l1.8-2.4C17.19 8.89 14.7 8 12 8s-5.19.89-7.2 2.4M12 2̲C7.95 2 4.21 3.34 1.2
material-design,wifi-strength-1.svg,346,141,353,303,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 3C7.79 3 3.7 4.41.38 7 4.41 12.06 7.89 16.37 12 21.5c4.08-5.08 8.24-10.26 11.65-14.5C20.32 4.41 16.22 3 12 3m0 2̲c3.07 0 6.09.86 8.71 2.45l-5.1 6.36A8.4 …' Unhandled exception: Sys
material-design,wifi-strength-2.svg,348,142,353,314,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 3C7.79 3 3.7 4.41.38 7 4.41 12.06 7.89 16.37 12 21.5c4.08-5.08 8.24-10.26 11.65-14.5C20.32 4.41 16.22 3 12 3m0 2̲c3.07 0 6.09.86 8.71 2.45l-3.21 3.98C16.…' Unhandled exception: Sys
material-design,wifi-strength-3-lock-open.svg,650,314,670,560,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M14.2 13.5v1.24c-.7.6-1.2 1.5-1.2 2.46v3.04l-1 1.26C7.88 16.37 4.39 12.06.365 7 3.69 4.41 7.78 3 12 3c4.2 0 8.31 1.41 11.64 4L21.5 9.69a5.2 5.2 0 0 0-2.08-.65l1.28-1.59C18.08 5.86 15.0
material-design,wifi-strength-4-lock.svg,546,255,555,460,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M14.2 14.5v.24c-.7.6-1.2 1.5-1.2 2.46v3.04l-1 1.26C7.88 16.37 4.39 12.06.365 7 3.69 4.41 7.78 3 12 3c4.2 0 8.31 1.41 11.64 4l-2.73 3.39c-.59-.25-1.23-.39-1.91-.39-2.6 0-4.8 2.06-4.8 4.
material-design,wifi-strength-lock-outline.svg,603,284,641,509,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M23.65 7h-.01l-2.73 3.39c-.59-.25-1.23-.39-1.91-.39-.13 0-.25.03-.37.04l2.08-2.59A16.8 16.8 0 0 0 12 5c-3.09 0-6.1.85-8.73 2.44L12 18.3l1-1.3v3.25l-1 1.25C8.13 16.66 4.24 11.83.355 7h.
material-design,wifi-strength-off-outline.svg,478,205,493,436,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M3.27 1.44 2 2.72l2.05 2.05C2.75 5.37 1.5 6.11.38 7 4.2 11.8 8.14 16.67 12 21.5l3.91-4.87 3.32 3.32 1.27-1.27C14.87 13.04 3.27 1.44 3.27 1.44M12 3̲c-1.4 0-2.79.17-4.14.5l1.7 1.69C10.37
material-design,wifi-strength-outline.svg,298,122,310,265,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 3C7.79 3 3.7 4.41.38 7H.36C4.24 11.83 8.13 16.66 12 21.5c3.89-4.84 7.77-9.67 11.64-14.5h.01C20.32 4.41 16.22 3 12 3m0 2̲c3.07 0 6.09.86 8.71 2.45L12 18.3 3.27 7…' Unhandled excepti
material-design,wifi-sync.svg,784,364,834,653,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 6C8.62 6 5.5 7.12 3 9L1.2 6.6C4.21 4.34 7.95 3 12 3s7.79 1.34 10.8 3.6L21 9c-2.5-1.88-5.62-3-9-3m0 9̲c-1.35 0-2.6.45-3.6 1.2L12 21l1.26-1.68A…' Unhandled exception: System.InvalidO
material-design,wind-turbine.svg,554,251,583,473,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm13.33 11.67 2.88 2.91c1.41-1.42 0-2.83 0-2.83l-1.49-1.51c.18-.38.28-.8.28-1.24 0-1.05-.54-1.97-1.36-2.5L15 2.11c-1.91-.58-2.5 1.33-2.5 1.33l-.81 2.59c-1.23.13-2.23.97-2.56 2.15L4.67 9
material-design,window-open.svg,232,146,231,194,893,139,99,86,69,ok,,
material-design,window-shutter-open.svg,149,76,156,121,531,71,74,70,26,ok,,
material-design,wiper-wash-alert.svg,733,433,777,604,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M11 6c0-.3.1-1.4.8-2.2L10 2.4 8.2 3.9c.7.7.8 1.8.8 2.1-6.3.4-9 5-9 5l7 7s.7-1.3 2-1.8v2.1c-.6.3-1 1-1 1.7a2 2 0 1 0 4 0c0-.7-.4-1.4-1-1.7v-2.1c1.3.5 2 1.8 2 1.8l7-7s-2.7-4.5-9-5m-2 8.1
material-design,xamarin.svg,596,278,591,458,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M22.75 11.07c.16.28.25.6.25.93s-.09.65-.25.93L18.08 21c-.36.62-1.02 1-1.73 1h-8.7c-.71 0-1.37-.38-1.73-1l-4.67-8.07c-.16-.28-.25-.6-.25-.93s.09-.65.25-.93L5.92 3c.36-.62 1.02-1 1.73-1h
material-design,xmpp.svg,339,143,376,293,673,142,140,138,126,ok,,
material-design,yoga.svg,273,133,294,225,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M13 2a2 2 0 1 0 0 4c1.11 0 2-.89 2-2a2 2 0 0 0-2-2M4 7̲v2h6v6l-5.07 5.07 1.41 1.43 6.72-6.73L17…' Unhandled exception: System.InvalidOperationException: New MoveTo detected without Clo
material-design,zend.svg,347,162,400,268,974,153,145,143,98,ok,,
material-design,zip-box-outline.svg,304,201,307,242,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 17v-2h2v2zm2-4v-2h-2v2zm0-4V7h-2v2zm-4 2h2V9h-2zm0 4h2v-2h-2zM21 5v14c0 1.1-.9 2-2 2H5c-1.1 0-2-.9-2-2V5c0-1.1.9-2 2-2h14c1.1 0 2 .9 2 2m-2 0̲h-7v2h-2V5H5v14h14z' Unhandled excepti
material-design,zodiac-libra.svg,364,165,367,306,906,160,156,136,126,ok,,
material-design,zodiac-scorpio.svg,401,220,405,344,1154,215,159,149,127,ok,,
material-design,zodiac-taurus.svg,367,182,373,322,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M15.59 9A7 7 0 0 0 19 3h-2a5 5 0 0 1-5 5 5 5 0 0 1-5-5H5c0 2.46 1.3 4.74 3.41 6C5.09 11 4 15.28 6 18.6c1.97 3.32 6.27 4.4 9.59 2.4 3.32-1.96 4.41-6.26 2.41-9.58A6.9 6.9 0 0 0 15.59 9M1
papirus,0cc-famitracker.svg,2113,1213,2944,1877,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M16 16c-2.216 0-4 1.784-4 4v9c0 2.216 1.784 4 4 4h4c2.216 0 4-1.784 4-4v-9c0-2.216-1.784-4-4-4zm14 0c-2.216 0-4 1.784-4 4v9c0 2.216 1.784 4 4 4h4c1.888 0 3.452-1.3 3.877-3.053l-2.998-1
papirus,2gis.svg,2590,1157,3986,2561,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32 11c-5.333 0-8.925 2.729-11.059 5.662a17.3 17.3 0 0 0-2.257 4.281C18.218 22.24 18 23.25 18 24c0 4.167 1.014 10.164 1.014 10.164A1 1 0 0 0 20 35h4c1.291 0 2.067.365 2.678.936.61.57 1
papirus,6180-the-moon.svg,1166,789,1278,993,4441,781,451,372,361,ok,,
papirus,8bitmmo.svg,908,631,881,809,4048,584,319,268,250,ok,,
papirus,ADLplug.svg,2461,1047,3321,1941,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M44.97 22.97A2 2 0 0 0 43 25v16a2 2 0 0 0 2 2h8c2.705.038 2.705-4.038 0-4h-6V25a2 2 0 0 0-2.03-2.03m-15.714.003̲a5 5 0 0 0-.424.02A2 2 0 0 0 27 24.985v1…' Unhandled exception: System.I
papirus,AdobeDimension.svg,798,540,1121,836,3032,535,332,299,186,ok,,
papirus,AdobeFresco.svg,766,420,1033,753,2807,420,294,278,146,ok,,
papirus,AdobeLightroomClassic.svg,810,386,979,693,2497,380,267,255,130,ok,,Node has unsupported transform: translate(0 -.002)
papirus,AdobePrelude.svg,1216,562,1816,1144,3534,563,407,401,282,ok,,
papirus,Encryptr.svg,672,386,1353,697,2392,356,242,239,106,ok,,
papirus,FreeTexturePacker.svg,2560,956,2978,2306,6173,950,589,533,321,ok,,
papirus,Impactor.svg,2136,1046,3394,2139,6561,1086,775,703,757,ok,,
papirus,Nextcloud_ok.svg,189,76,249,216,496,76,89,81,26,ok,,
papirus,Nextcloud_sync_shared.svg,1144,508,1558,957,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12.476 10a2.42 2.42 0 0 1 1.476.49c.293.337-.266.699-.517.37-.757-.458-1.824-.297-2.393.387-.303.34-.474.793-.472 1.249h.5l-.8 1.2-.8-1.2h.5c-.016-1.087.766-2.12 1.815-2.402.225-.062.
papirus,QMPlay2.svg,945,354,1485,917,2262,342,240,235,212,ok,,
papirus,QOwnNotes.svg,1416,756,3137,1806,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32 16a10 10 0 0 0-.875.043l-.195.023A10 10 0 0 0 22 26l.004.074A7 7 0 0 0 16 33l.004.172-.004.16A6.667 6.667 0 0 0 22.668 40H40a8 8 0 0 0 8-8 8 8 0 0 0-6.16-7.766 10 10 0 0 0-8.481-8.
papirus,Ripcord_Icon.svg,2250,851,3263,2075,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M31.954 19a2.99 2.082 0 0 0-2.068.61L4.875 37.026a2.99 2.082 0 0 0 0 2.944l25.011 17.42a2.99 2.082 0 0 0 4.225 0l25.014-17.42a2.99 2.082 0 0 0 0-2.944L34.111 19.61a2.99 2.082 0 0 0-2.1
papirus,Sci48M.svg,3930,1474,6119,3347,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M35.902 5.275C28.096 10.285 23.01 19.005 23 28.801c.857 15.092 11.682 19.971 15.48 30.443a28 28 0 0 0 4.81-1.603c-4.448-10.688-14.494-18.498-14.692-30.243.007-8.516 3.887-16.352 10.213
papirus,VCVRack.svg,844,295,1063,875,1585,294,168,158,92,ok,,
papirus,WickrMe.svg,736,300,962,761,1865,300,181,177,65,ok,,
papirus,YACReader.svg,1692,548,2355,1520,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M37.762 5.004c-2.853-.033-5.712.202-8.405.555-13.223 2.444-22.111 8.59-24.435 16.9-.667 2.382-.956 4.922-.91 7.406.04-2.161.333-4.343.91-6.406 2.324-8.31 11.212-14.456 24.435-16.9 8.61
papirus,Zoom.svg,1672,710,2381,1476,3939,704,465,425,333,ok,,
papirus,abbaye.svg,717,529,743,677,3091,514,271,242,198,ok,,
papirus,accessories-notes.svg,1424,799,2469,1414,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M31.734 5c-1.33.015-2.781.442-4.353 1.777L18 13.973V22h28v-8.027l-9.38-7.196C34.941 5.353 33.402 4.964 32 5.004A7 7 0 0 0 31.734 5M32 11̲a3 3 0 0 1 3 3 3 3 0 0 1-3 3 3 3 0 0 1-3…' Unha
papirus,acreloaded.svg,2269,962,3463,2151,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M56.089 13.888a5.823 5.77 0 0 1 .272.167 5.823 5.77 0 0 0-.272-.167m.35.223̲a5.823 5.77 0 0 1 .385.28 5.823 5.77 0 0…' Unhandled exception: System.InvalidOperationException: New MoveTo
papirus,air.svg,1019,653,1202,907,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M37.22 14.842C33.298 14.937 31 18 31 18s-2 7-5 10-9 5-9 5-3 1-3 5c0 6 4 7 7 7s5-1 9 0c5.901 1.475 11 6 11 6s7 2 9-4c1-3-3-8-3-8s-4-3.901-4-9c0-3 2-5 2-9 0-2-1-5-6-6a8 8 0 0 0-1.78-.158
papirus,aircrack-ng.svg,2918,1033,3795,2225,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M48.977 3.979a2 2 0 0 0-1.127.363l-37 26a1.99 1.99 0 0 0-.78 2.142c.111-.439.363-.85.78-1.142l37-26a2 2 0 0 1 2.26-.028l9 6c.437.292.708.714.824 1.168a1.99 1.99 0 0 0-.825-2.168l-9-6a2
papirus,airvpn.svg,2152,785,3160,1904,4528,778,484,445,458,ok,,
papirus,akira.svg,2148,787,2639,1695,4241,663,416,396,345,ok,,
papirus,aks.svg,14043,4541,0,0,0,0,0,0,0,no_source,source,SVG not found in current source dataset
papirus,albert.svg,2824,1014,4096,2469,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M26.95 20c-7.569-.067-12.041 6.942-15.1 13.707-.382.844-2.04 4.379-1.829 7.166.161-2.575 1.492-5.42 1.829-6.166 3.263-7.216 8.136-14.708 16.656-13.596 5.243.686 7.265 6.202 9.668 10.92
papirus,alexandra.svg,3379,1605,3967,2656,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M17 11c-3.854 0-7 3.146-7 7s3.146 7 7 7 7-3.146 7-7-3.146-7-7-7m24 0̲c-3.854 0-7 3.146-7 7s3.146 7 7 7 7-3.14…' Unhandled exception: System.InvalidOperationException: New MoveTo detect
papirus,alien-swarm-reactive-drop.svg,1684,750,1596,1105,4179,762,438,397,291,ok,,
papirus,alienfx.svg,1657,583,2385,1472,3308,576,382,345,369,ok,,
papirus,android-sdk.svg,1765,847,3087,1584,0,0,0,0,0,fail,svg2tvgt,"Found invalid rounded rectangles: width=""55.999"" height=""55.999"" rx=""28"" ry=""28"" Found invalid rounded rectangles: width=""55.999"" height=""55.999"" rx=""28"" ry=""28"" Error Context: 'M19.316 22.919a1.333 1"
papirus,ao-app.svg,1424,524,4164,2205,5783,929,492,478,171,ok,,
papirus,apple-music.svg,1071,570,1156,908,2859,568,288,267,250,ok,,
papirus,application-bitwig-template.svg,1075,602,1614,1402,3131,602,265,231,91,ok,,Node has unsupported transform: translate(0 3)
papirus,application-dart.svg,1388,512,2019,1227,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M34.582 4c-1.267 0-2.51.257-3.316.738L14 14h1.863l15.403-8.262C32.072 5.257 33.315 5 34.582 5c1.473 0 3.216 1.004 4.05 1.844l7.311 7.31c.766.162 1.501.497 2.268 1.268l-9.578-9.578C37.7
papirus,application-epub+zip.svg,1118,490,1752,1166,3113,490,299,283,147,ok,,
papirus,application-pgp-keys.svg,690,373,1222,764,2242,361,237,224,38,ok,,
papirus,application-pkix-cert.svg,2437,1283,3438,1608,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32 27.998a4 4 0 0 0-3.596 2.26 4 4 0 0 0-1.404-.26 4 4 0 0 0-3.744 5.405A4 4 0 0 0 21 38.998a4 4 0 0 0 2.26 3.596 4 4 0 0 0-.26 1.404 4 4 0 0 0 4 4 4 4 0 0 0 1-.133v7.133c0 .89 1.077
papirus,application-vnd.flatpak.svg,2933,1136,3419,2035,5013,810,388,369,223,ok,,
papirus,application-vnd.mysql-workbench-model.svg,4660,1582,6871,3760,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M19.566 27c-1.194-.026-1.755.817-1.51 2.268.08.467.482 1.136 1.348 2.242.964 1.23 1.35 1.901 1.77 3.065.662 1.834.968 2.448 1.506 3.021.417.445.417.447.136 1.355-.435 1.41-.523 4.233-.
papirus,application-vnd.oasis.opendocument.formula.svg,1041,488,1536,1042,3164,470,318,289,42,ok,,
papirus,application-vnd.stardivision.mail.svg,1175,528,1702,1194,3198,518,333,317,186,ok,,
papirus,application-vnd.wolfram.nb.svg,2439,919,3348,2032,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M22.727 28s1.724 5.557.671 9.12S17 44.692 17 44.692s6.99.38 9.643 2.077c2.653 1.695 5.351 8.23 5.351 8.23s3.583-7.2 5.082-8.23c1.5-1.031 9.924-2.086 9.924-2.086s-6.16-5.797-6.684-7.414
papirus,application-x-aoi.svg,1619,760,2332,1489,4390,750,439,406,377,ok,,
papirus,application-x-asp.svg,1239,709,1876,1410,4089,666,400,366,32,ok,,
papirus,application-x-atari-lynx-rom.svg,871,506,1052,898,3088,475,300,263,143,ok,,
papirus,application-x-blender.svg,1610,769,2324,1642,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M30.331 26.027c-.511 0-1.022.198-1.414.59a1.995 1.995 0 0 0 0 2.828L34.472 35H19.987c-1.108 0-2 .892-2 2s.892 2 2 2c2.552-.006 4.546-.002 7.86 0L17.6 49.242a1.995 1.995 0 0 0 0 2.828 2
papirus,application-x-codeblocks-workspace.svg,699,344,853,706,2234,340,209,194,27,ok,,
papirus,application-x-designer.svg,1030,445,1560,1112,2697,444,301,289,155,ok,,
papirus,application-x-font-ttf.svg,1818,699,2164,1726,4395,684,473,446,300,ok,,
papirus,application-x-gba-rom.svg,2353,979,3209,2086,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm36 30-1.5 10h.5a1 1 0 0 1 .924.615l2.123 5.094.607-3.781 3.219.072s2.1-.201 2.162 1.826c.051 1.688-1.59 2.161-2.435 2.174h-3.432l1.687 4.05 2.38.018c2.446.014 6.659-3.079 6.792-6.923C
papirus,application-x-kicad-schematic.svg,2785,1731,4537,2597,9653,1570,847,803,391,ok,,
papirus,application-x-kodelife-project.svg,984,487,1492,1076,3084,470,303,260,146,ok,,
papirus,application-x-nes-rom.svg,1758,822,2510,1702,4973,822,527,494,61,ok,,
papirus,application-x-sqlite2.svg,1212,495,1430,1053,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32 28c-5.523 0-10 1.588-10 3.547v2.906C22 36.412 26.477 38 32 38s10-1.588 10-3.547v-2.906C42 29.588 37.523 28 32 28m-10 8.457̲.004 5.434C22.004 44.16 26.478 46 32 46s…' Unhandled exce
papirus,application-x-srt.svg,663,368,1020,732,2389,366,240,206,27,ok,,
papirus,application-x-virtualbox-hdd.svg,762,421,1184,936,2694,410,269,260,41,ok,,
papirus,application-x-virtualbox-ova.svg,762,421,1184,936,2705,410,269,244,41,ok,,
papirus,application-x-virtualbox-vhd.svg,762,421,1184,936,2707,410,269,267,41,ok,,
papirus,application-x-vmware-vmfoundry.svg,810,603,1372,929,3432,582,336,285,47,ok,,
papirus,applications-education.svg,1784,706,2821,1771,4337,695,429,418,83,ok,,
papirus,ar.xjuan.Cambalache.svg,808,493,1339,873,2887,495,302,290,251,ok,,
papirus,ares.svg,1321,450,2058,1205,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M34.2 4.006c-1.285.102-1.993 1.386-1.704 2.478.22-.859.982-1.58 2.084-1.474C48.8 6.366 59.723 18.204 59.988 32.416c.003-.159.012-.315.012-.475C60 17.496 48.976 5.382 34.58 4.01a2 2 0 0
papirus,armagetronad.svg,3554,1276,4741,2817,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32.513 12.025c-.192.573-.371 1.077-.583 1.775-.7 2.313-1.366 5.156-1.359 6.766.008 1.538.675 4.268 1.37 6.487.179.569.27.79.422 1.233.205-.415.298-.64.563-1.15 1.13-2.159 2.542-4.65 4
papirus,armello.svg,6171,2856,10929,5978,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M27.875 11 27 18l7.063 4.687s7.562-3.439 8.937-2.715c2.75 2.026 2.75 6.923 2.75 6.923l4.125.605L53 21l-5.875 1L46 17l-5.75 2.25L38 13l-6 4.303zm-2.75 8.25s-6.087 2.75-6.087 5.5c0 .648.
papirus,artikulate.svg,2198,790,7377,3533,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32 15a14 14 0 0 0-1.398.07H30.6q-.702.071-1.381.21a13.9 13.9 0 0 0-3.93 1.43l-.041.028q-.585.322-1.135.698l-.21.156c-.299.212-.593.43-.874.664a14 14 0 0 0-.35.318c-.224.2-.449.4-.66.6
papirus,atom-rpg.svg,3484,1273,5368,3444,0,0,0,0,0,fail,svg2tvgt,Node has unsupported transform: translate(4 5)scale(.875) Node has unsupported transform: translate(4 4)scale(.875) Error Context: 'M42.902 13.004c-7.08.18-13.826 6.079-18.699 10.066-1.747 1.43-4.321
papirus,audacious.svg,1989,717,2287,1719,4137,716,451,415,277,ok,,
papirus,audio-speaker-center.svg,1227,580,702,450,485,79,76,68,70,ok,,Unsupported element defs Failed to translate color spec 'currentColor' Failed to translate color spec 'currentColor' Failed to translate color spec 'currentColor'
papirus,audio-speaker-left-side-testing.svg,1209,536,1764,1090,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M29 5.74v4.15c6.31 2.096 10.861 8.085 10.861 15.11S35.31 38.015 29 40.11v4.15c8.602-2.212 15-9.943 15-19.26 0-9.316-6.398-17.047-15-19.26M24 6̲ 12.572 17H5c-1 0-1 1-1 1v14s0 1 1 1h7.5…
papirus,audio-speaker-mono.svg,1503,636,2201,1364,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M19 5.74C10.398 7.953 4 15.684 4 25s6.398 17.048 15 19.26v-4.15C12.69 38.015 8.139 32.025 8.139 25S12.69 11.986 19 9.89Zm10 0v4.15c6.31 2.096 10.861 8.085 10.861 15.11S35.31 38.015 29
papirus,audiobook.svg,1118,549,1490,1054,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm48 36-6.088 6H38v8h3.912L48 56zm2 0v2c3.374 1.057 6 4.329 6 8s-2.625 6.943-6 8v2c4.582-1.114 8-5.143 8-10s-3.418-8.886-8-10m0 6̲v8c1.777-.773 3-2.267 3-4s-1.207-3.227-3…' Unhandled ex
papirus,audoban.applet.playbar.svg,4225,2224,6666,3585,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M24 7c-6.648 0-12 5.352-12 12s5.352 12 12 12 12-5.352 12-12S30.648 7 24 7m0 2̲c5.54 0 10 4.46 10 10s-4.46 10-10 10-10-…' Unhandled exception: System.InvalidOperationException: New Move
papirus,auryo.svg,966,587,1649,1339,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32 16a13 13 0 0 0-13 13v4.215a5.5 5.5 0 0 0-4 5.285 5.5 5.5 0 0 0 5.5 5.5 5.5 5.5 0 0 0 2.5-.607V44h3V33h-3v.602a5.5 5.5 0 0 0-1-.391V29a10 10 0 0 1 10-10 10 10 0 0 1 10 10v4.215a5.5
papirus,avatar-default.svg,770,406,592,223,0,0,0,0,0,fail,svg2tvgt,Failed to translate color spec 'currentColor' Error Context: 'M8 2c1.66 0 3 1.34 3 3 0 1.65-1.34 3-3 3S5 6.65 5 5c0-1.66 1.34-3 3-3m0 8̲c6-.01 6 4 6 4v1H2v-1s0-4 6-4' Unhandled exception: System.Inval
papirus,babe.svg,1645,1229,5520,1419,7541,1118,426,353,230,ok,,
papirus,bandcamp.svg,2628,1312,4254,2050,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M11 21v24h6v-.527A9 9 0 0 0 20 45a9 9 0 0 0 9-9 9 9 0 0 0-9-9 9 9 0 0 0-3 .527V21zm32 0a12 12 0 0 0-12 12 12 12 0 0 0 12 12 12 12 0 0 0 10.375-6H43a6 6 0 0 1-6-6 6 6 0 0 1 6-6h10.379A1
papirus,banshee.svg,1769,828,0,0,0,0,0,0,0,no_source,source,SVG not found in current source dataset
papirus,bareftp.svg,3248,1123,5096,2873,7316,1127,672,635,293,ok,,
papirus,battery-caution-charging.svg,804,452,596,217,654,98,91,85,76,ok,,Failed to translate color spec 'currentColor'
papirus,battery-empty.svg,470,298,692,425,778,110,103,97,85,ok,,Unsupported element defs Failed to translate color spec 'currentColor' Failed to translate color spec 'currentColor'
papirus,battery-low.svg,470,298,720,450,712,118,90,87,77,ok,,Unsupported element defs Failed to translate color spec 'currentColor' Failed to translate color spec 'currentColor'
papirus,battery-missing.svg,780,422,861,550,0,0,0,0,0,fail,svg2tvgt,Unsupported element defs Failed to translate color spec 'currentColor' Failed to translate color spec 'currentColor' Error Context: 'M8 5a2 2 0 0 0-2 2h1a1 1 0 0 1 1-1 1 1 0 0 1 1 1 1 1 0 0 1-1 1H7v2h
